"RTD End Time Stamp","Zone Name","Zone PTID","RTD Zonal LBMP","RTD Zonal Losses","RTD Zonal Congestion","RTD Zonal Price Version"
"2025/04/07 02:10:00","LONGIL","61762","44.93","0.8","-0.01","1"
"2025/04/07 02:10:00","MHK VL","61756","45.18","1.06","0","1"
"2025/04/07 02:10:00","MILLWD","61759","44.66","0.53","0","1"
"2025/04/07 02:10:00","N.Y.C.","61761","46.42","0.8","-1.5","1"
"2025/04/07 02:10:00","NORTH","61755","45.63","1.5","0","1"
"2025/04/07 02:10:00","NPX","61845","44.08","-0.04","0","1"
"2025/04/07 02:10:00","O H","61846","42.23","-1.9","0","1"
"2025/04/07 02:10:00","PJM","61847","43.9","-0.22","0","1"
"2025/04/07 02:10:00","WEST","61752","43.24","-0.88","0","1"
"2025/04/07 02:15:00","CAPITL","61757","46.08","0.59","0","1"
"2025/04/07 02:15:00","CENTRL","61754","45.53","0.05","0","1"
"2025/04/07 02:15:00","DUNWOD","61760","46.31","0.82","0","1"
"2025/04/07 02:15:00","GENESE","61753","44.35","-1.14","0","1"
"2025/04/07 02:15:00","H Q","61844","46.21","0.73","0","1"
"2025/04/07 02:15:00","HUD VL","61758","46.08","0.59","0","1"
"2025/04/07 02:15:00","LONGIL","61762","46.32","0.82","-0.01","1"
"2025/04/07 02:15:00","MHK VL","61756","46.58","1.09","0","1"
"2025/04/07 02:15:00","MILLWD","61759","46.12","0.64","0","1"
"2025/04/07 02:15:00","N.Y.C.","61761","47.67","0.91","-1.28","1"
"2025/04/07 02:15:00","NORTH","61755","47.03","1.55","0","1"
"2025/04/07 02:15:00","NPX","61845","45.49","0","0","1"
"2025/04/07 02:15:00","O H","61846","43.17","-2.32","0","1"
"2025/04/07 02:15:00","PJM","61847","45.17","-0.32","0","1"
"2025/04/07 02:15:00","WEST","61752","44.21","-1.27","0","1"
"2025/04/07 02:20:00","CAPITL","61757","44.66","0.53","0","1"
"2025/04/07 02:20:00","CENTRL","61754","44.21","0.09","0","1"
"2025/04/07 02:20:00","DUNWOD","61760","44.92","0.8","0","1"
"2025/04/07 02:20:00","GENESE","61753","43.06","-1.06","0","1"
"2025/04/07 02:20:00","H Q","61844","44.83","0.7","0","1"
"2025/04/07 02:20:00","HUD VL","61758","44.66","0.53","0","1"
"2025/04/07 02:20:00","LONGIL","61762","44.88","0.75","-0.01","1"
"2025/04/07 02:20:00","MHK VL","61756","45.18","1.06","0","1"
"2025/04/07 02:20:00","MILLWD","61759","44.7","0.57","0","1"
"2025/04/07 02:20:00","N.Y.C.","61761","46.45","0.84","-1.49","1"
"2025/04/07 02:20:00","NORTH","61755","45.63","1.5","0","1"
"2025/04/07 02:20:00","NPX","61845","44.08","-0.04","0","1"
"2025/04/07 02:20:00","O H","61846","42.01","-2.12","0","1"
"2025/04/07 02:20:00","PJM","61847","43.82","-0.31","0","1"
"2025/04/07 02:20:00","WEST","61752","43.02","-1.1","0","1"
"2025/04/07 02:25:00","CAPITL","61757","44.61","0.57","0","1"
"2025/04/07 02:25:00","CENTRL","61754","44.04","0","0","1"
"2025/04/07 02:25:00","DUNWOD","61760","44.92","0.88","0","1"
"2025/04/07 02:25:00","GENESE","61753","42.85","-1.19","0","1"
"2025/04/07 02:25:00","H Q","61844","44.74","0.7","0","1"
"2025/04/07 02:25:00","HUD VL","61758","44.65","0.62","0","1"
"2025/04/07 02:25:00","LONGIL","61762","44.88","0.83","-0.01","1"
"2025/04/07 02:25:00","MHK VL","61756","45.05","1.01","0","1"
"2025/04/07 02:25:00","MILLWD","61759","44.7","0.66","0","1"
"2025/04/07 02:25:00","N.Y.C.","61761","46.45","0.93","-1.49","1"
"2025/04/07 02:25:00","NORTH","61755","45.53","1.5","0","1"
"2025/04/07 02:25:00","NPX","61845","44.04","0","0","1"
"2025/04/07 02:25:00","O H","61846","41.7","-2.34","0","1"
"2025/04/07 02:25:00","PJM","61847","43.73","-0.31","0","1"
"2025/04/07 02:25:00","WEST","61752","42.72","-1.32","0","1"
"2025/04/07 02:30:00","CAPITL","61757","44.56","0.57","0","1"
"2025/04/07 02:30:00","CENTRL","61754","43.99","0","0","1"
"2025/04/07 02:30:00","DUNWOD","61760","44.87","0.88","0","1"
"2025/04/07 02:30:00","GENESE","61753","42.76","-1.23","0","1"
"2025/04/07 02:30:00","H Q","61844","44.65","0.66","0","1"
"2025/04/07 02:30:00","HUD VL","61758","44.65","0.66","0","1"
"2025/04/07 02:30:00","LONGIL","61762","44.88","0.88","-0.01","1"
"2025/04/07 02:30:00","MHK VL","61756","45","1.01","0","1"
"2025/04/07 02:30:00","MILLWD","61759","44.65","0.66","0","1"
"2025/04/07 02:30:00","N.Y.C.","61761","46.45","0.97","-1.49","1"
"2025/04/07 02:30:00","NORTH","61755","45.44","1.45","0","1"
"2025/04/07 02:30:00","NPX","61845","44.04","0.04","0","1"
"2025/04/07 02:30:00","O H","61846","41.57","-2.42","0","1"
"2025/04/07 02:30:00","PJM","61847","43.69","-0.31","0","1"
"2025/04/07 02:30:00","WEST","61752","42.58","-1.41","0","1"
"2025/04/07 02:35:00","CAPITL","61757","43.39","0.56","0","1"
"2025/04/07 02:35:00","CENTRL","61754","42.79","-0.04","0","1"
"2025/04/07 02:35:00","DUNWOD","61760","43.77","0.94","0","1"
"2025/04/07 02:35:00","GENESE","61753","41.5","-1.33","0","1"
"2025/04/07 02:35:00","H Q","61844","43.48","0.64","0","1"
"2025/04/07 02:35:00","HUD VL","61758","43.52","0.68","0","1"
"2025/04/07 02:35:00","LONGIL","61762","43.78","0.94","-0.01","1"
"2025/04/07 02:35:00","MHK VL","61756","43.82","0.99","0","1"
"2025/04/07 02:35:00","MILLWD","61759","43.56","0.73","0","1"
"2025/04/07 02:35:00","N.Y.C.","61761","45.48","0.99","-1.66","1"
"2025/04/07 02:35:00","NORTH","61755","44.24","1.41","0","1"
"2025/04/07 02:35:00","NPX","61845","42.92","0.09","0","1"
"2025/04/07 02:35:00","O H","61846","40.3","-2.53","0","1"
"2025/04/07 02:35:00","PJM","61847","42.49","-0.34","0","1"
"2025/04/07 02:35:00","WEST","61752","41.29","-1.54","0","1"
"2025/04/07 02:40:00","CAPITL","61757","43.39","0.6","0","1"
"2025/04/07 02:40:00","CENTRL","61754","42.75","-0.04","0","1"
"2025/04/07 02:40:00","DUNWOD","61760","43.73","0.94","0","1"
"2025/04/07 02:40:00","GENESE","61753","41.42","-1.37","0","1"
"2025/04/07 02:40:00","H Q","61844","43.39","0.6","0","1"
"2025/04/07 02:40:00","HUD VL","61758","43.52","0.73","0","1"
"2025/04/07 02:40:00","LONGIL","61762","43.74","0.94","-0.01","1"
"2025/04/07 02:40:00","MHK VL","61756","43.77","0.98","0","1"
"2025/04/07 02:40:00","MILLWD","61759","43.56","0.77","0","1"
"2025/04/07 02:40:00","N.Y.C.","61761","45.48","1.03","-1.66","1"
"2025/04/07 02:40:00","NORTH","61755","44.16","1.37","0","1"
"2025/04/07 02:40:00","NPX","61845","42.88","0.09","0","1"
"2025/04/07 02:40:00","O H","61846","40.18","-2.61","0","1"
"2025/04/07 02:40:00","PJM","61847","42.49","-0.3","0","1"
"2025/04/07 02:40:00","WEST","61752","41.21","-1.58","0","1"
"2025/04/07 02:45:00","CAPITL","61757","43.35","0.6","0","1"
"2025/04/07 02:45:00","CENTRL","61754","42.66","-0.09","0","1"
"2025/04/07 02:45:00","DUNWOD","61760","43.69","0.94","0","1"
"2025/04/07 02:45:00","GENESE","61753","41.42","-1.33","0","1"
"2025/04/07 02:45:00","H Q","61844","43.39","0.64","0","1"
"2025/04/07 02:45:00","HUD VL","61758","43.43","0.68","0","1"
"2025/04/07 02:45:00","LONGIL","61762","43.66","0.9","-0.01","1"
"2025/04/07 02:45:00","MHK VL","61756","43.73","0.98","0","1"
"2025/04/07 02:45:00","MILLWD","61759","43.47","0.73","0","1"
"2025/04/07 02:45:00","N.Y.C.","61761","45.4","0.98","-1.67","1"
"2025/04/07 02:45:00","NORTH","61755","44.11","1.37","0","1"
"2025/04/07 02:45:00","NPX","61845","42.83","0.09","0","1"
"2025/04/07 02:45:00","O H","61846","40.23","-2.52","0","1"
"2025/04/07 02:45:00","PJM","61847","42.4","-0.34","0","1"
"2025/04/07 02:45:00","WEST","61752","41.21","-1.54","0","1"
"2025/04/07 02:50:00","CAPITL","61757","43.35","0.6","0","1"
"2025/04/07 02:50:00","CENTRL","61754","42.7","-0.04","0","1"
"2025/04/07 02:50:00","DUNWOD","61760","43.65","0.9","0","1"
"2025/04/07 02:50:00","GENESE","61753","41.47","-1.28","0","1"
"2025/04/07 02:50:00","H Q","61844","43.39","0.64","0","1"
"2025/04/07 02:50:00","HUD VL","61758","43.43","0.68","0","1"
"2025/04/07 02:50:00","LONGIL","61762","43.61","0.85","-0.01","1"
"2025/04/07 02:50:00","MHK VL","61756","43.73","0.98","0","1"
"2025/04/07 02:50:00","MILLWD","61759","43.47","0.73","0","1"
"2025/04/07 02:50:00","N.Y.C.","61761","45.41","0.98","-1.67","1"
"2025/04/07 02:50:00","NORTH","61755","44.11","1.37","0","1"
"2025/04/07 02:50:00","NPX","61845","42.83","0.09","0","1"
"2025/04/07 02:50:00","O H","61846","40.27","-2.48","0","1"
"2025/04/07 02:50:00","PJM","61847","42.4","-0.34","0","1"
"2025/04/07 02:50:00","WEST","61752","41.25","-1.5","0","1"
"2025/04/07 02:55:00","CAPITL","61757","42.7","0.59","0","1"
"2025/04/07 02:55:00","CENTRL","61754","42.03","-0.08","0","1"
"2025/04/07 02:55:00","DUNWOD","61760","43","0.89","0","1"
"2025/04/07 02:55:00","GENESE","61753","40.85","-1.26","0","1"
"2025/04/07 02:55:00","H Q","61844","42.74","0.63","0","1"
"2025/04/07 02:55:00","HUD VL","61758","42.78","0.67","0","1"
"2025/04/07 02:55:00","LONGIL","61762","42.92","0.8","-0.01","1"
"2025/04/07 02:55:00","MHK VL","61756","43.12","1.01","0","1"
"2025/04/07 02:55:00","MILLWD","61759","42.78","0.67","0","1"
"2025/04/07 02:55:00","N.Y.C.","61761","44.85","0.97","-1.77","1"
"2025/04/07 02:55:00","NORTH","61755","43.46","1.35","0","1"
"2025/04/07 02:55:00","NPX","61845","42.2","0.08","0","1"
"2025/04/07 02:55:00","O H","61846","39.71","-2.4","0","1"
"2025/04/07 02:55:00","PJM","61847","41.77","-0.34","0","1"
"2025/04/07 02:55:00","WEST","61752","40.68","-1.43","0","1"
"2025/04/07 03:00:00","CAPITL","61757","44.2","0.57","0","1"
"2025/04/07 03:00:00","CENTRL","61754","43.63","0","0","1"
"2025/04/07 03:00:00","DUNWOD","61760","44.55","0.92","0","1"
"2025/04/07 03:00:00","GENESE","61753","42.45","-1.18","0","1"
"2025/04/07 03:00:00","H Q","61844","44.29","0.66","0","1"
"2025/04/07 03:00:00","HUD VL","61758","44.29","0.66","0","1"
"2025/04/07 03:00:00","LONGIL","61762","44.47","0.83","-0.01","1"
"2025/04/07 03:00:00","MHK VL","61756","44.68","1.05","0","1"
"2025/04/07 03:00:00","MILLWD","61759","44.33","0.7","0","1"
"2025/04/07 03:00:00","N.Y.C.","61761","46.13","0.96","-1.55","1"
"2025/04/07 03:00:00","NORTH","61755","44.98","1.35","0","1"
"2025/04/07 03:00:00","NPX","61845","43.63","0","0","1"
"2025/04/07 03:00:00","O H","61846","41.32","-2.31","0","1"
"2025/04/07 03:00:00","PJM","61847","43.37","-0.26","0","1"
"2025/04/07 03:00:00","WEST","61752","42.32","-1.31","0","1"
"2025/04/07 03:05:00","CAPITL","61757","51.34","0.61","0","1"
"2025/04/07 03:05:00","CENTRL","61754","50.73","0","0","1"
"2025/04/07 03:05:00","DUNWOD","61760","51.79","1.07","0","1"
"2025/04/07 03:05:00","GENESE","61753","49.51","-1.22","0","1"
"2025/04/07 03:05:00","H Q","61844","51.49","0.76","0","1"
"2025/04/07 03:05:00","HUD VL","61758","51.49","0.76","0","1"
"2025/04/07 03:05:00","LONGIL","61762","51.65","0.91","-0.01","1"
"2025/04/07 03:05:00","MHK VL","61756","51.9","1.17","0","1"
"2025/04/07 03:05:00","MILLWD","61759","51.54","0.81","0","1"
"2025/04/07 03:05:00","N.Y.C.","61761","52.35","1.17","-0.46","1"
"2025/04/07 03:05:00","NORTH","61755","52.3","1.57","0","1"
"2025/04/07 03:05:00","NPX","61845","50.73","0","0","1"
"2025/04/07 03:05:00","O H","61846","48.29","-2.43","0","1"
"2025/04/07 03:05:00","PJM","61847","50.48","-0.25","0","1"
"2025/04/07 03:05:00","WEST","61752","49.41","-1.32","0","1"
"2025/04/07 03:10:00","CAPITL","61757","51.79","0.66","0","1"
"2025/04/07 03:10:00","CENTRL","61754","51.12","0","0","1"
"2025/04/07 03:10:00","DUNWOD","61760","52.2","1.08","0","1"
"2025/04/07 03:10:00","GENESE","61753","49.9","-1.23","0","1"
"2025/04/07 03:10:00","H Q","61844","51.89","0.77","0","1"
"2025/04/07 03:10:00","HUD VL","61758","51.89","0.77","0","1"
"2025/04/07 03:10:00","LONGIL","61762","52.06","0.92","-0.01","1"
"2025/04/07 03:10:00","MHK VL","61756","52.3","1.18","0","1"
"2025/04/07 03:10:00","MILLWD","61759","51.94","0.82","0","1"
"2025/04/07 03:10:00","N.Y.C.","61761","51.35","1.12","0.9","1"
"2025/04/07 03:10:00","NORTH","61755","52.71","1.59","0","1"
"2025/04/07 03:10:00","NPX","61845","51.12","0","0","1"
"2025/04/07 03:10:00","O H","61846","48.67","-2.45","0","1"
"2025/04/07 03:10:00","PJM","61847","50.87","-0.25","0","1"
"2025/04/07 03:10:00","WEST","61752","49.85","-1.28","0","1"
"2025/04/07 03:15:00","CAPITL","61757","51.89","0.62","0","1"
"2025/04/07 03:15:00","CENTRL","61754","51.38","0.1","0","1"
"2025/04/07 03:15:00","DUNWOD","61760","52.25","0.97","0","1"
"2025/04/07 03:15:00","GENESE","61753","50.1","-1.18","0","1"
"2025/04/07 03:15:00","H Q","61844","52.05","0.77","0","1"
"2025/04/07 03:15:00","HUD VL","61758","51.94","0.66","0","1"
"2025/04/07 03:15:00","LONGIL","61762","52.1","0.82","-0.01","1"
"2025/04/07 03:15:00","MHK VL","61756","52.5","1.23","0","1"
"2025/04/07 03:15:00","MILLWD","61759","51.99","0.72","0","1"
"2025/04/07 03:15:00","N.Y.C.","61761","52.5","1.03","-0.2","1"
"2025/04/07 03:15:00","NORTH","61755","52.92","1.64","0","1"
"2025/04/07 03:15:00","NPX","61845","51.22","-0.05","0","1"
"2025/04/07 03:15:00","O H","61846","48.87","-2.41","0","1"
"2025/04/07 03:15:00","PJM","61847","51.07","-0.2","0","1"
"2025/04/07 03:15:00","WEST","61752","50.1","-1.18","0","1"
"2025/04/07 03:20:00","CAPITL","61757","51.84","0.62","0","1"
"2025/04/07 03:20:00","CENTRL","61754","51.27","0.05","0","1"
"2025/04/07 03:20:00","DUNWOD","61760","52.19","0.97","0","1"
"2025/04/07 03:20:00","GENESE","61753","49.89","-1.33","0","1"
"2025/04/07 03:20:00","H Q","61844","51.99","0.77","0","1"
"2025/04/07 03:20:00","HUD VL","61758","51.94","0.72","0","1"
"2025/04/07 03:20:00","LONGIL","61762","52.1","0.87","-0.01","1"
"2025/04/07 03:20:00","MHK VL","61756","52.45","1.23","0","1"
"2025/04/07 03:20:00","MILLWD","61759","51.99","0.77","0","1"
"2025/04/07 03:20:00","N.Y.C.","61761","52.5","1.08","-0.2","1"
"2025/04/07 03:20:00","NORTH","61755","52.86","1.64","0","1"
"2025/04/07 03:20:00","NPX","61845","51.17","-0.05","0","1"
"2025/04/07 03:20:00","O H","61846","48.61","-2.61","0","1"
"2025/04/07 03:20:00","PJM","61847","50.97","-0.25","0","1"
"2025/04/07 03:20:00","WEST","61752","49.84","-1.38","0","1"
"2025/04/07 03:25:00","CAPITL","61757","54.49","0.65","0","1"
"2025/04/07 03:25:00","CENTRL","61754","53.9","0.05","0","1"
"2025/04/07 03:25:00","DUNWOD","61760","54.81","0.97","0","1"
"2025/04/07 03:25:00","GENESE","61753","52.5","-1.34","0","1"
"2025/04/07 03:25:00","H Q","61844","54.7","0.86","0","1"
"2025/04/07 03:25:00","HUD VL","61758","54.54","0.7","0","1"
"2025/04/07 03:25:00","LONGIL","61762","54.71","0.86","-0.01","1"
"2025/04/07 03:25:00","MHK VL","61756","55.13","1.29","0","1"
"2025/04/07 03:25:00","MILLWD","61759","54.6","0.75","0","1"
"2025/04/07 03:25:00","N.Y.C.","61761","54.16","1.08","0.76","1"
"2025/04/07 03:25:00","NORTH","61755","55.62","1.77","0","1"
"2025/04/07 03:25:00","NPX","61845","53.79","-0.05","0","1"
"2025/04/07 03:25:00","O H","61846","51.15","-2.69","0","1"
"2025/04/07 03:25:00","PJM","61847","53.58","-0.27","0","1"
"2025/04/07 03:25:00","WEST","61752","52.44","-1.4","0","1"
"2025/04/07 03:30:00","CAPITL","61757","53.91","0.69","0","1"
"2025/04/07 03:30:00","CENTRL","61754","53.22","0","0","1"
"2025/04/07 03:30:00","DUNWOD","61760","54.28","1.06","0","1"
"2025/04/07 03:30:00","GENESE","61753","51.79","-1.43","0","1"
"2025/04/07 03:30:00","H Q","61844","54.02","0.8","0","1"
"2025/04/07 03:30:00","HUD VL","61758","54.02","0.8","0","1"
"2025/04/07 03:30:00","LONGIL","61762","54.13","0.9","-0.01","1"
"2025/04/07 03:30:00","MHK VL","61756","54.55","1.33","0","1"
"2025/04/07 03:30:00","MILLWD","61759","54.02","0.8","0","1"
"2025/04/07 03:30:00","N.Y.C.","61761","53.77","1.12","0.57","1"
"2025/04/07 03:30:00","NORTH","61755","54.92","1.7","0","1"
"2025/04/07 03:30:00","NPX","61845","53.22","0","0","1"
"2025/04/07 03:30:00","O H","61846","50.4","-2.82","0","1"
"2025/04/07 03:30:00","PJM","61847","52.96","-0.26","0","1"
"2025/04/07 03:30:00","WEST","61752","51.67","-1.55","0","1"
"2025/04/07 03:35:00","CAPITL","61757","54.44","0.75","0","1"
"2025/04/07 03:35:00","CENTRL","61754","53.52","-0.16","0","1"
"2025/04/07 03:35:00","DUNWOD","61760","54.86","1.18","0","1"
"2025/04/07 03:35:00","GENESE","61753","52.02","-1.66","0","1"
"2025/04/07 03:35:00","H Q","61844","54.49","0.81","0","1"
"2025/04/07 03:35:00","HUD VL","61758","54.54","0.86","0","1"
"2025/04/07 03:35:00","LONGIL","61762","54.71","1.02","-0.01","1"
"2025/04/07 03:35:00","MHK VL","61756","54.97","1.29","0","1"
"2025/04/07 03:35:00","MILLWD","61759","54.6","0.91","0","1"
"2025/04/07 03:35:00","N.Y.C.","61761","54.15","1.24","0.77","1"
"2025/04/07 03:35:00","NORTH","61755","55.4","1.72","0","1"
"2025/04/07 03:35:00","NPX","61845","53.79","0.11","0","1"
"2025/04/07 03:35:00","O H","61846","50.52","-3.17","0","1"
"2025/04/07 03:35:00","PJM","61847","53.25","-0.43","0","1"
"2025/04/07 03:35:00","WEST","61752","51.75","-1.93","0","1"
"2025/04/07 03:40:00","CAPITL","61757","57.14","0.79","0","1"
"2025/04/07 03:40:00","CENTRL","61754","56.13","-0.22","0","1"
"2025/04/07 03:40:00","DUNWOD","61760","57.59","1.24","0","1"
"2025/04/07 03:40:00","GENESE","61753","54.54","-1.81","0","1"
"2025/04/07 03:40:00","H Q","61844","57.2","0.85","0","1"
"2025/04/07 03:40:00","HUD VL","61758","57.31","0.96","0","1"
"2025/04/07 03:40:00","LONGIL","61762","57.43","1.07","-0.01","1"
"2025/04/07 03:40:00","MHK VL","61756","57.7","1.35","0","1"
"2025/04/07 03:40:00","MILLWD","61759","57.37","1.02","0","1"
"2025/04/07 03:40:00","N.Y.C.","61761","56.33","1.35","1.37","1"
"2025/04/07 03:40:00","NORTH","61755","58.15","1.8","0","1"
"2025/04/07 03:40:00","NPX","61845","56.52","0.17","0","1"
"2025/04/07 03:40:00","O H","61846","52.91","-3.44","0","1"
"2025/04/07 03:40:00","PJM","61847","55.84","-0.51","0","1"
"2025/04/07 03:40:00","WEST","61752","54.21","-2.14","0","1"
"2025/04/07 03:45:00","CAPITL","61757","51.79","0.71","0","1"
"2025/04/07 03:45:00","CENTRL","61754","50.97","-0.1","0","1"
"2025/04/07 03:45:00","DUNWOD","61760","52.15","1.07","0","1"
"2025/04/07 03:45:00","GENESE","61753","49.59","-1.48","0","1"
"2025/04/07 03:45:00","H Q","61844","51.84","0.77","0","1"
"2025/04/07 03:45:00","HUD VL","61758","51.89","0.81","0","1"
"2025/04/07 03:45:00","LONGIL","61762","51.9","0.81","-0.01","1"
"2025/04/07 03:45:00","MHK VL","61756","52.35","1.28","0","1"
"2025/04/07 03:45:00","MILLWD","61759","51.94","0.87","0","1"
"2025/04/07 03:45:00","N.Y.C.","61761","52.07","1.18","0.18","1"
"2025/04/07 03:45:00","NORTH","61755","52.66","1.59","0","1"
"2025/04/07 03:45:00","NPX","61845","51.12","0.05","0","1"
"2025/04/07 03:45:00","O H","61846","48.21","-2.86","0","1"
"2025/04/07 03:45:00","PJM","61847","50.77","-0.3","0","1"
"2025/04/07 03:45:00","WEST","61752","49.44","-1.64","0","1"
"2025/04/07 03:50:00","CAPITL","61757","50.95","0.65","0","1"
"2025/04/07 03:50:00","CENTRL","61754","50.24","-0.05","0","1"
"2025/04/07 03:50:00","DUNWOD","61760","51.35","1.06","0","1"
"2025/04/07 03:50:00","GENESE","61753","48.83","-1.46","0","1"
"2025/04/07 03:50:00","H Q","61844","51.05","0.76","0","1"
"2025/04/07 03:50:00","HUD VL","61758","51.05","0.76","0","1"
"2025/04/07 03:50:00","LONGIL","61762","51.21","0.91","-0.01","1"
"2025/04/07 03:50:00","MHK VL","61756","51.55","1.26","0","1"
"2025/04/07 03:50:00","MILLWD","61759","51.1","0.8","0","1"
"2025/04/07 03:50:00","N.Y.C.","61761","51.96","1.16","-0.51","1"
"2025/04/07 03:50:00","NORTH","61755","51.9","1.61","0","1"
"2025/04/07 03:50:00","NPX","61845","50.29","0","0","1"
"2025/04/07 03:50:00","O H","61846","47.48","-2.82","0","1"
"2025/04/07 03:50:00","PJM","61847","49.99","-0.3","0","1"
"2025/04/07 03:50:00","WEST","61752","48.68","-1.61","0","1"
"2025/04/07 03:55:00","CAPITL","61757","51.94","0.66","0","1"
"2025/04/07 03:55:00","CENTRL","61754","51.33","0.05","0","1"
"2025/04/07 03:55:00","DUNWOD","61760","52.2","0.92","0","1"
"2025/04/07 03:55:00","GENESE","61753","50","-1.28","0","1"
"2025/04/07 03:55:00","H Q","61844","52.05","0.77","0","1"
"2025/04/07 03:55:00","HUD VL","61758","51.94","0.66","0","1"
"2025/04/07 03:55:00","LONGIL","61762","52","0.72","-0.01","1"
"2025/04/07 03:55:00","MHK VL","61756","52.56","1.28","0","1"
"2025/04/07 03:55:00","MILLWD","61759","51.99","0.72","0","1"
"2025/04/07 03:55:00","N.Y.C.","61761","52.69","1.03","-0.39","1"
"2025/04/07 03:55:00","NORTH","61755","52.92","1.64","0","1"
"2025/04/07 03:55:00","NPX","61845","51.22","-0.05","0","1"
"2025/04/07 03:55:00","O H","61846","48.66","-2.61","0","1"
"2025/04/07 03:55:00","PJM","61847","51.02","-0.26","0","1"
"2025/04/07 03:55:00","WEST","61752","49.89","-1.38","0","1"
"2025/04/07 04:00:00","CAPITL","61757","44.61","0.62","0","1"
"2025/04/07 04:00:00","CENTRL","61754","43.99","0","0","1"
"2025/04/07 04:00:00","DUNWOD","61760","44.87","0.88","0","1"
"2025/04/07 04:00:00","GENESE","61753","42.71","-1.28","0","1"
"2025/04/07 04:00:00","H Q","61844","44.65","0.66","0","1"
"2025/04/07 04:00:00","HUD VL","61758","44.65","0.66","0","1"
"2025/04/07 04:00:00","LONGIL","61762","44.7","0.7","-0.01","1"
"2025/04/07 04:00:00","MHK VL","61756","45.09","1.1","0","1"
"2025/04/07 04:00:00","MILLWD","61759","44.65","0.66","0","1"
"2025/04/07 04:00:00","N.Y.C.","61761","46.43","0.97","-1.47","1"
"2025/04/07 04:00:00","NORTH","61755","45.36","1.37","0","1"
"2025/04/07 04:00:00","NPX","61845","43.99","0","0","1"
"2025/04/07 04:00:00","O H","61846","41.49","-2.51","0","1"
"2025/04/07 04:00:00","PJM","61847","43.69","-0.31","0","1"
"2025/04/07 04:00:00","WEST","61752","42.54","-1.45","0","1"
"2025/04/07 04:05:00","CAPITL","61757","44.56","0.61","0","1"
"2025/04/07 04:05:00","CENTRL","61754","43.9","-0.04","0","1"
"2025/04/07 04:05:00","DUNWOD","61760","44.83","0.88","0","1"
"2025/04/07 04:05:00","GENESE","61753","42.54","-1.41","0","1"
"2025/04/07 04:05:00","H Q","61844","44.61","0.66","0","1"
"2025/04/07 04:05:00","HUD VL","61758","44.61","0.66","0","1"
"2025/04/07 04:05:00","LONGIL","61762","44.66","0.7","-0.01","1"
"2025/04/07 04:05:00","MHK VL","61756","45.05","1.1","0","1"
"2025/04/07 04:05:00","MILLWD","61759","44.65","0.7","0","1"
"2025/04/07 04:05:00","N.Y.C.","61761","46.39","0.97","-1.48","1"
